Month,Day,Year,california,oregon,washington
9,5,2013,0.297,3.838,4.093
10,5,2013,0.045,0.006,0.007
11,5,2013,0.116,2.79999999999999,1.987
12,5,2013,0.081,0.011,0.113
1,6,2013,5.20999999999998,0.559,2.055
2,6,2013,0.414,1.131,2.46499999999999
3,6,2013,10.825,3.65299999999999,4.33899999999999
4,6,2013,2.49699999999999,4.57999999999999,4.163
5,6,2013,5.66799999999999,0.561,0
6,6,2013,0.024,0.087,0.015
7,6,2013,0.056,0,0.105
8,6,2013,0.001,0.032,0
9,6,2013,0.288,0.740000000000001,2.76399999999999
10,6,2013,0.071,0.122,0.547
11,6,2013,0.348,1.323,1.628
12,6,2013,3.784,2.96499999999999,0.0990000000000001
1,7,2013,2.23099999999999,3.957,5.969
2,7,2013,1.832,1.807,1.539
3,7,2013,7.86899999999999,0.301,1.102
4,7,2013,4.31599999999999,4.87199999999999,6.45499999999999
5,7,2013,8.87099999999998,0.722,0
6,7,2013,0.01,0.022,0.12
7,7,2013,0.047,0.036,0.121
8,7,2013,0.077,0.854,0.001
9,7,2013,0.446,0.051,0.585
10,7,2013,0.1,0.685,2.45
11,7,2013,0.496,3.86099999999999,8.45199999999999
12,7,2013,6.38999999999998,0.469,0
1,8,2013,0.449,1.51,8.10199999999999
2,8,2013,2.96199999999998,0.125,0.045
3,8,2013,6.14999999999998,0.151,0
4,8,2013,3.90299999999999,0.512,0.820000000000001
5,8,2013,6.39299999999999,0.349,0
6,8,2013,0.024,0.012,0
7,8,2013,0.014,0.009,0.149
8,8,2013,0.273,1.005,0.005
9,8,2013,0.503,0.016,0.02
10,8,2013,0.134,2.204,1.763
11,8,2013,0.254,0.306,0.691000000000001
12,8,2013,2.62199999999999,0.008,0.001
1,9,2013,2.678,4.73999999999999,4.43399999999999
2,9,2013,1.40399999999999,0.265,0.151
3,9,2013,4.12999999999999,0.005,0.011
4,9,2013,0.987000000000001,0.068,0.178
5,9,2013,3.31299999999999,0.055,0
6,9,2013,0.048,0.032,0.024
7,9,2013,0.007,0.004,0.003
8,9,2013,0.366,0.758000000000001,0.171
9,9,2013,0.636,0.043,0.001
10,9,2013,1.632,0.0960000000000001,0
11,9,2013,0.015,0.043,0.582
12,9,2013,0.013,0.027,0.073
1,10,2013,3.89399999999998,1.89399999999999,0.572
2,10,2013,0.0890000000000001,0.11,0
3,10,2013,0.354,0.07,0.298
4,10,2013,0.047,1.339,3.27599999999999
5,10,2013,1.037,0.08,0
6,10,2013,0.413,0.218,0.001
7,10,2013,0.16,0.009,0
8,10,2013,0.38,1.771,1.373
9,10,2013,0.799000000000001,0.038,0
10,10,2013,1.64699999999999,0.065,0.124
11,10,2013,0.01,0.021,0.255
12,10,2013,0.042,0.036,0.238
1,11,2013,1.88799999999999,0.687,0.086
2,11,2013,0.059,0.072,0.182
3,11,2013,0.078,0.265,1.298
4,11,2013,0.04,0.039,0.277
5,11,2013,0.053,0.081,0.53
6,11,2013,0.423,0.173,0.847000000000001
7,11,2013,0.717000000000001,0.019,0.005
8,11,2013,0.251,0.184,0.792000000000001
9,11,2013,0.36,0.018,0
10,11,2013,0.107,0.065,0.17
11,11,2013,0.02,0.007,0.009
12,11,2013,0.087,0.028,0.06
1,12,2013,0.546,0.013,0.006
2,12,2013,0.05,0.237,1.233
3,12,2013,0.13,0.006,5.373
4,12,2013,0.026,1.122,2.572
5,12,2013,0.075,0.323,3.067
6,12,2013,0.076,0.249,1.069
7,12,2013,0.643,0,0.272
8,12,2013,0.091,0.241,0.203
9,12,2013,0.03,0.141,0
10,12,2013,0.19,1.115,0.947000000000001
11,12,2013,0.842000000000001,0.871000000000001,1.704
12,12,2013,0.122,1.085,1.482
1,13,2013,0.025,0.017,0.009
2,13,2013,0.025,0.375,0.416
3,13,2013,0.099,0.129,2.603
4,13,2013,0.045,0.850000000000001,2.225
5,13,2013,0.117,0.840000000000001,3.527
6,13,2013,0.046,1.374,1.035
7,13,2013,0.082,0,0
8,13,2013,0.062,0.062,0.092
9,13,2013,0.048,0.144,0
10,13,2013,0.186,0.1,0
11,13,2013,0.850000000000001,0.008,0.446
12,13,2013,0.083,0.477,0.655
1,14,2013,0.017,0.162,0.292
2,14,2013,0.031,0.0910000000000001,0.5
3,14,2013,0.069,0.212,1.657
4,14,2013,0.201,1.164,1.121
5,14,2013,0.117,0.005,0.014
6,14,2013,0.057,0.016,0.236
7,14,2013,0.007,0.018,0
8,14,2013,0.028,0.583,1.052
9,14,2013,0.04,0.214,0.078
10,14,2013,0.032,0.076,0
11,14,2013,0.247,0.196,0.396
12,14,2013,0.023,0.018,0.574
1,15,2013,0.01,0.008,0.001
2,15,2013,0.068,0.038,0.007
3,15,2013,0.078,0.171,1.196
4,15,2013,0.927000000000001,1.807,1.093
5,15,2013,0.189,0.687,1.267
6,15,2013,0.056,0.036,0.057
7,15,2013,0.043,0.003,0
8,15,2013,0.027,1.284,2.542
9,15,2013,0.035,0.584,2.28799999999999
10,15,2013,0.05,0.013,0
11,15,2013,0.299,1.421,5.14399999999999
12,15,2013,0.076,0.042,0.699000000000001
1,16,2013,0.023,0.018,0
2,16,2013,0.061,0.714000000000001,2.261
3,16,2013,0.218,2.124,3.525
4,16,2013,1.087,0.561,0.271
5,16,2013,1.5,2.27599999999999,1.359
6,16,2013,0.022,0.082,0.921000000000001
7,16,2013,0.045,0.015,0.007
8,16,2013,0.019,0.373,0.486
9,16,2013,0.043,0.218,1.728
10,16,2013,0.051,0.035,0
11,16,2013,0.447,2.26399999999999,2.033
12,16,2013,0.104,0.02,0.019
1,17,2013,0.026,0.005,0
2,17,2013,0.016,0.068,0.281
3,17,2013,0.274,0.328,1.173
4,17,2013,0.35,0.024,0.178
5,17,2013,1.51,0.901000000000001,1.908
6,17,2013,0.036,0.408,1.063
7,17,2013,0.03,0.013,0.378
8,17,2013,0.012,0.056,0.42
9,17,2013,0.745000000000001,3.48599999999999,1.89
10,17,2013,0.024,0.019,0
11,17,2013,0.385,0.705,2.35199999999999
12,17,2013,0.043,0.036,0.293
1,18,2013,0.034,0,0
2,18,2013,0.666,1.055,1.321
3,18,2013,0.303,0.047,1.09
4,18,2013,0.053,0.256,1.726
5,18,2013,0.194,1.58,1.606
6,18,2013,0.177,2.34399999999999,2.59299999999999
7,18,2013,0.033,0.005,0
8,18,2013,0.227,0.005,0.033
9,18,2013,0.721000000000001,0.149,0.297
10,18,2013,0.036,0,0
11,18,2013,0.896000000000001,3.14499999999999,7.101
12,18,2013,0.196,0.597,0.810000000000001
1,19,2013,0.03,0.018,0
2,19,2013,5.91399999999999,1.93399999999999,0.579
3,19,2013,2.795,2.76,3.52499999999999
4,19,2013,0.098,3.455,4.329
5,19,2013,0.054,0.312,0.33
6,19,2013,0.26,2.907,3.507
7,19,2013,0.046,0.022,0
8,19,2013,1.181,0.024,0.022
9,19,2013,0.006,0.007,0
10,19,2013,0.026,0.04,0
11,19,2013,7.39099999999999,5.67899999999999,1.667
12,19,2013,1.256,0.034,0.016
1,20,2013,0.043,0.014,0
2,20,2013,6.15899999999999,0.932000000000001,0.567
3,20,2013,6.93299999999999,5.10499999999999,6.674
4,20,2013,0.089,0.199,0.875000000000001
5,20,2013,0.038,0.046,0.601
6,20,2013,0.132,0.651,5.993
7,20,2013,0.537,0.003,0
8,20,2013,1.332,0.053,0.001
9,20,2013,1.243,1.853,1.287
10,20,2013,0.012,0.01,0
11,20,2013,11.953,0.546,0
12,20,2013,1.33699999999999,3.75,4.62899999999999
1,21,2013,0.056,0.013,0
2,21,2013,1.007,1.533,2.68899999999999
3,21,2013,4.383,1.015,1.816
4,21,2013,0.053,0.159,1.006
5,21,2013,0.339,3.805,5.38
6,21,2013,0.03,0.485,0.354
7,21,2013,1.993,0.001,0
8,21,2013,0.488,0.093,0
9,21,2013,5.83999999999999,2.85099999999999,1.338
10,21,2013,0.006,0.01,0
11,21,2013,8.434,0.024,0
12,21,2013,0.323,1.606,1.292
1,22,2013,0.019,0.054,0.008
2,22,2013,0.532,4.89499999999999,6.34699999999999
3,22,2013,0.04,0.68,0.757000000000001
4,22,2013,0.052,0.017,0.007
5,22,2013,0.353,3.089,4.13099999999999
6,22,2013,0.027,0.367,0.004
7,22,2013,4.80999999999999,0.008,0
8,22,2013,0.142,2.74799999999999,0.165
9,22,2013,5.056,2.52799999999999,4.39
10,22,2013,0.01,0.007,0
11,22,2013,5.48899999999999,0.019,0
12,22,2013,0.11,1.126,2.05
1,23,2013,3.35299999999999,2.11299999999999,2.47599999999999
2,23,2013,0.719000000000001,1.78,1.394
3,23,2013,0.001,0.002,0.007
4,23,2013,0.056,0,0
5,23,2013,0.131,2.897,1.50399999999999
6,23,2013,0.980000000000001,3.753,2.31999999999999
7,23,2013,3.67299999999999,0.009,0
8,23,2013,0.066,0.179,1.21
9,23,2013,0.724,0.605,2.286
10,23,2013,0.008,0.044,0
11,23,2013,3.67499999999999,0.035,0
12,23,2013,0.122,1.379,3.94499999999999
1,24,2013,6.74499999999998,0.846000000000001,1.088
2,24,2013,0.298,0.132,1.409
3,24,2013,0,0.006,0.026
4,24,2013,0.03,0.015,0
5,24,2013,0.093,1.114,1.391
6,24,2013,4.69899999999999,2.30399999999999,3.247
7,24,2013,0.527,0.15,0
8,24,2013,0.134,0.369,0.208
9,24,2013,0.954000000000001,4.92499999999999,1.843
10,24,2013,0.002,0.022,0
11,24,2013,1.204,0.057,0
12,24,2013,0.096,0.007,0.023
1,25,2013,8.73599999999999,3.32099999999999,1.538
2,25,2013,0.163,2.665,3.66
3,25,2013,0.246,0.38,0.057
4,25,2013,0.038,0.017,0
5,25,2013,0.056,1.064,0.788
6,25,2013,8.11099999999999,4.60499999999999,3.87799999999999
7,25,2013,0.527,0.012,0
8,25,2013,0.965000000000001,2.245,2.022
9,25,2013,1.083,2.53099999999999,1.064
10,25,2013,0.004,0.013,0.001
11,25,2013,0.033,0.031,0
12,25,2013,0.13,0.018,0.088
1,26,2013,7.79499999999998,2.10999999999999,2.035
2,26,2013,0.195,0.023,0.739
3,26,2013,0.49,0.532,0.306
4,26,2013,0.066,0.017,0.008
5,26,2013,0.277,2.305,1.699
6,26,2013,5.30599999999999,2.015,2.249
7,26,2013,1.388,0.151,0
8,26,2013,1.976,0.212,1.3
9,26,2013,0.44,0.952000000000001,0.117
10,26,2013,0.004,0.002,0
11,26,2013,0.033,0.033,0.06
12,26,2013,0.161,0.014,0.107
1,27,2013,3.52399999999998,2.04899999999999,1.974
2,27,2013,0.409,0.755000000000001,0.389
3,27,2013,1.019,1.021,0.871000000000001
4,27,2013,0.056,0.02,1.426
5,27,2013,3.23,6.39199999999999,3.81299999999999
6,27,2013,0.965000000000001,0.27,1.476
7,27,2013,1.80699999999999,0.018,0
8,27,2013,1.46099999999999,0.215,1.667
9,27,2013,0.073,2.319,2.62299999999999
10,27,2013,0.441,2.383,1.319
11,27,2013,0.048,0.019,0.122
12,27,2013,0.106,0.018,0.942000000000001
1,28,2013,1.659,6.084,3.568
2,28,2013,0.766,3.334,5.60999999999999
3,28,2013,2.00799999999999,1.271,0.582
4,28,2013,0.032,0.258,2.296
5,28,2013,3.59199999999999,2.27599999999999,2.085
6,28,2013,0.045,0.015,0.399
7,28,2013,0.816,0.085,0.057
8,28,2013,0.419,0.223,2.119
9,28,2013,0.807,9.944,13.433
10,28,2013,2.95,2.24499999999999,0.031
11,28,2013,0.055,0.035,0.015
12,28,2013,0.051,0,0.014
1,29,2013,0.677,3.276,2.655
3,29,2013,1.41699999999999,0.173,0.28
4,29,2013,0.076,0.554,1.098
5,29,2013,0.973000000000001,3.20099999999999,4.27199999999999
6,29,2013,0.029,0.165,1.84
7,29,2013,0.083,0.021,0.017
8,29,2013,0.455,1.983,5.209
9,29,2013,5.229,14.996,9.398
10,29,2013,2.83599999999999,0.064,0
11,29,2013,0.261,0.38,0.27
12,29,2013,0.019,0.004,0.115
1,30,2013,0.122,1.009,1.866
3,30,2013,2.69899999999999,0.166,0
4,30,2013,0.073,0.079,0.359
5,30,2013,0.433,0.227,1.733
6,30,2013,0.058,0.037,0
7,30,2013,0.042,0.007,0.027
8,30,2013,1.521,0.035,0.311
9,30,2013,6.26499999999999,2.73199999999999,4.89999999999999
10,30,2013,0.339,0.014,0.282
11,30,2013,0.344,0.207,2.177
12,30,2013,0.016,0.361,0.418
1,31,2013,0.049,0.081,1.24
3,31,2013,7.69199999999998,1.141,0
5,31,2013,0.067,0.004,0.154
7,31,2013,0.04,0.095,0.769
8,31,2013,1.57999999999999,0.055,0
10,31,2013,0.031,0.348,0.907000000000001
